date_id,window_start,r2,epoch,mode
1096,1077,0.025832875216041162,5,online
1097,1078,0.026017201689754632,5,online
1098,1079,0.027260624937965328,5,online
1099,1080,0.02713838226823173,5,online
1100,1081,0.027191699310289086,5,online
1101,1082,0.02685245874137665,5,online
1102,1083,0.025312196212647464,5,online
1103,1084,0.025991622289847638,5,online
1104,1085,0.0279033741166701,5,online
1105,1086,0.028142954704201584,5,online
1106,1087,0.02693836032554997,5,online
1107,1088,0.02650155467550719,5,online
1108,1089,0.025610285228002128,5,online
1109,1090,0.024956329041961434,5,online
1110,1091,0.02521307449882304,5,online
1111,1092,0.025005307845928137,5,online
1112,1093,0.025810380767041674,5,online
1113,1094,0.026739754051621767,5,online
1114,1095,0.025896933828653768,5,online
1115,1096,0.02558864150935647,5,online
1116,1097,0.025728176743320397,5,online
1117,1098,0.02530809097694542,5,online
1118,1099,0.024672946888085412,5,online
1119,1100,0.024855876409209277,5,online
1120,1101,0.024040008478524055,5,online
1121,1102,0.02405000894299436,5,online
1122,1103,0.024698485141729565,5,online
1123,1104,0.02466016232897228,5,online
1124,1105,0.023484311958022475,5,online
1125,1106,0.023303923316183583,5,online
1126,1107,0.02309069368138883,5,online
1127,1108,0.023863591816876584,5,online
1128,1109,0.024018294578592836,5,online
1129,1110,0.02500318143521918,5,online
1130,1111,0.02419832353455198,5,online
1131,1112,0.02534414512869787,5,online
1132,1113,0.025597496461613134,5,online
1133,1114,0.02539182950374763,5,online
1134,1115,0.026546431726076403,5,online
1135,1116,0.02653999704949206,5,online
1136,1117,0.025772803954967505,5,online
1137,1118,0.025619252286388727,5,online
1138,1119,0.026050667582796172,5,online
1139,1120,0.027440573735056373,5,online
1140,1121,0.02846127179034752,5,online
1141,1122,0.0292361302147206,5,online
1142,1123,0.029785465350094076,5,online
1143,1124,0.029716837015899333,5,online
1144,1125,0.029535715091753345,5,online
1145,1126,0.02919393129992598,5,online
1146,1127,0.030411585423742893,5,online
1147,1128,0.03143143682957972,5,online
1148,1129,0.03306949148532401,5,online
1149,1130,0.032652014882786795,5,online
1150,1131,0.03456560928065078,5,online
1151,1132,0.03374298641521878,5,online
1152,1133,0.033383974598496624,5,online
1153,1134,0.033378740572884924,5,online
1154,1135,0.03353719692686352,5,online
1155,1136,0.03394549926671053,5,online
1156,1137,0.03553514940114344,5,online
1157,1138,0.036783931589543295,5,online
1158,1139,0.036150194854476014,5,online
1159,1140,0.03418303258901101,5,online
1160,1141,0.03513005366140598,5,online
1161,1142,0.03550764346362589,5,online
1162,1143,0.035075878719256326,5,online
1163,1144,0.03478924553734142,5,online
1164,1145,0.03429118515369878,5,online
1165,1146,0.03414240572898619,5,online
1166,1147,0.03339776626595259,5,online
1167,1148,0.03250833993438429,5,online
1168,1149,0.03176449330781683,5,online
1169,1150,0.031812243941160445,5,online
1170,1151,0.030903139167609117,5,online
1171,1152,0.03140405021873627,5,online
1172,1153,0.02993288470356381,5,online
1173,1154,0.029443090578797237,5,online
1174,1155,0.028850073435148227,5,online
1175,1156,0.029428295646339087,5,online
1176,1157,0.029012049614108193,5,online
1177,1158,0.02780483151246571,5,online
1178,1159,0.027574355463936384,5,online
1179,1160,0.02554116527830408,5,online
1180,1161,0.02405472558100874,5,online
1181,1162,0.023512273735737388,5,online
1182,1163,0.02275882893063952,5,online
1183,1164,0.02184841827859796,5,online
1184,1165,0.021007265834061428,5,online
1185,1166,0.022149413856605626,5,online
1186,1167,0.026064792382923252,5,online
1187,1168,0.02579174733131684,5,online
1188,1169,0.024988501790304873,5,online
1189,1170,0.02465821452661021,5,online
1190,1171,0.02449572567907321,5,online
1191,1172,0.023926666306301803,5,online
1192,1173,0.024702219297591865,5,online
1193,1174,0.024461136767144565,5,online
1194,1175,0.02239409901449374,5,online
1195,1176,0.0210371935815169,5,online
1196,1177,0.02059119576782409,5,online
1197,1178,0.020839033716413824,5,online
1198,1179,0.02110345004658376,5,online
1199,1180,0.022215335944610115,5,online
